,Count,Generation,Sex,Run
52,4665,1,Male,clvr_cost_0_intro_0.1_2
53,4505,2,Male,clvr_cost_0_intro_0.1_2
54,4477,3,Male,clvr_cost_0_intro_0.1_2
55,4431,4,Male,clvr_cost_0_intro_0.1_2
56,4440,5,Male,clvr_cost_0_intro_0.1_2
57,4365,6,Male,clvr_cost_0_intro_0.1_2
58,4372,7,Male,clvr_cost_0_intro_0.1_2
59,4295,8,Male,clvr_cost_0_intro_0.1_2
60,4015,9,Male,clvr_cost_0_intro_0.1_2
61,4048,10,Male,clvr_cost_0_intro_0.1_2
62,3829,11,Male,clvr_cost_0_intro_0.1_2
63,3782,12,Male,clvr_cost_0_intro_0.1_2
64,3630,13,Male,clvr_cost_0_intro_0.1_2
65,3644,14,Male,clvr_cost_0_intro_0.1_2
66,3759,15,Male,clvr_cost_0_intro_0.1_2
67,4437,16,Male,clvr_cost_0_intro_0.1_2
68,4905,17,Male,clvr_cost_0_intro_0.1_2
69,4953,18,Male,clvr_cost_0_intro_0.1_2
70,5071,19,Male,clvr_cost_0_intro_0.1_2
71,5056,20,Male,clvr_cost_0_intro_0.1_2
72,4790,21,Male,clvr_cost_0_intro_0.1_2
73,5035,22,Male,clvr_cost_0_intro_0.1_2
74,5008,23,Male,clvr_cost_0_intro_0.1_2
75,5042,24,Male,clvr_cost_0_intro_0.1_2
76,5057,25,Male,clvr_cost_0_intro_0.1_2
77,5098,26,Male,clvr_cost_0_intro_0.1_2
78,4865,27,Male,clvr_cost_0_intro_0.1_2
79,4934,28,Male,clvr_cost_0_intro_0.1_2
80,5063,29,Male,clvr_cost_0_intro_0.1_2
81,5034,30,Male,clvr_cost_0_intro_0.1_2
82,5023,31,Male,clvr_cost_0_intro_0.1_2
83,4974,32,Male,clvr_cost_0_intro_0.1_2
84,5055,33,Male,clvr_cost_0_intro_0.1_2
85,5228,34,Male,clvr_cost_0_intro_0.1_2
86,4937,35,Male,clvr_cost_0_intro_0.1_2
87,5054,36,Male,clvr_cost_0_intro_0.1_2
88,5080,37,Male,clvr_cost_0_intro_0.1_2
89,4971,38,Male,clvr_cost_0_intro_0.1_2
90,4964,39,Male,clvr_cost_0_intro_0.1_2
91,5021,40,Male,clvr_cost_0_intro_0.1_2
92,5019,41,Male,clvr_cost_0_intro_0.1_2
93,4994,42,Male,clvr_cost_0_intro_0.1_2
94,4981,43,Male,clvr_cost_0_intro_0.1_2
95,4998,44,Male,clvr_cost_0_intro_0.1_2
96,4985,45,Male,clvr_cost_0_intro_0.1_2
97,4983,46,Male,clvr_cost_0_intro_0.1_2
98,5033,47,Male,clvr_cost_0_intro_0.1_2
99,5052,48,Male,clvr_cost_0_intro_0.1_2
100,5124,49,Male,clvr_cost_0_intro_0.1_2
101,4986,50,Male,clvr_cost_0_intro_0.1_2
,Count,Generation,Sex,Run
0,5000,0,Female,clvr_cost_0_intro_0.1_3
1,4529,1,Female,clvr_cost_0_intro_0.1_3
2,4408,2,Female,clvr_cost_0_intro_0.1_3
3,4389,3,Female,clvr_cost_0_intro_0.1_3
4,4463,4,Female,clvr_cost_0_intro_0.1_3
5,4340,5,Female,clvr_cost_0_intro_0.1_3
6,4317,6,Female,clvr_cost_0_intro_0.1_3
7,4282,7,Female,clvr_cost_0_intro_0.1_3
8,4250,8,Female,clvr_cost_0_intro_0.1_3
9,4261,9,Female,clvr_cost_0_intro_0.1_3
10,4041,10,Female,clvr_cost_0_intro_0.1_3
11,3867,11,Female,clvr_cost_0_intro_0.1_3
12,3810,12,Female,clvr_cost_0_intro_0.1_3
13,3580,13,Female,clvr_cost_0_intro_0.1_3
14,3491,14,Female,clvr_cost_0_intro_0.1_3
15,3560,15,Female,clvr_cost_0_intro_0.1_3
16,4085,16,Female,clvr_cost_0_intro_0.1_3
17,4576,17,Female,clvr_cost_0_intro_0.1_3
18,4743,18,Female,clvr_cost_0_intro_0.1_3
19,4773,19,Female,clvr_cost_0_intro_0.1_3
20,4956,20,Female,clvr_cost_0_intro_0.1_3
21,4889,21,Female,clvr_cost_0_intro_0.1_3
22,4887,22,Female,clvr_cost_0_intro_0.1_3
23,4890,23,Female,clvr_cost_0_intro_0.1_3
24,4919,24,Female,clvr_cost_0_intro_0.1_3
25,5012,25,Female,clvr_cost_0_intro_0.1_3
26,5055,26,Female,clvr_cost_0_intro_0.1_3
27,4992,27,Female,clvr_cost_0_intro_0.1_3
28,5054,28,Female,clvr_cost_0_intro_0.1_3
29,4900,29,Female,clvr_cost_0_intro_0.1_3
30,4948,30,Female,clvr_cost_0_intro_0.1_3
31,4993,31,Female,clvr_cost_0_intro_0.1_3
32,4962,32,Female,clvr_cost_0_intro_0.1_3
33,5052,33,Female,clvr_cost_0_intro_0.1_3
34,5027,34,Female,clvr_cost_0_intro_0.1_3
35,4950,35,Female,clvr_cost_0_intro_0.1_3
36,4872,36,Female,clvr_cost_0_intro_0.1_3
37,4838,37,Female,clvr_cost_0_intro_0.1_3
38,4847,38,Female,clvr_cost_0_intro_0.1_3
39,4958,39,Female,clvr_cost_0_intro_0.1_3
40,4886,40,Female,clvr_cost_0_intro_0.1_3
41,5078,41,Female,clvr_cost_0_intro_0.1_3
42,5165,42,Female,clvr_cost_0_intro_0.1_3
43,4892,43,Female,clvr_cost_0_intro_0.1_3
44,4888,44,Female,clvr_cost_0_intro_0.1_3
45,4808,45,Female,clvr_cost_0_intro_0.1_3
46,4838,46,Female,clvr_cost_0_intro_0.1_3
47,5025,47,Female,clvr_cost_0_intro_0.1_3
48,4991,48,Female,clvr_cost_0_intro_0.1_3
49,4989,49,Female,clvr_cost_0_intro_0.1_3
50,4865,50,Female,clvr_cost_0_intro_0.1_3
51,6000,0,Male,clvr_cost_0_intro_0.1_3
52,4663,1,Male,clvr_cost_0_intro_0.1_3
53,4432,2,Male,clvr_cost_0_intro_0.1_3
54,4433,3,Male,clvr_cost_0_intro_0.1_3
55,4557,4,Male,clvr_cost_0_intro_0.1_3
56,4546,5,Male,clvr_cost_0_intro_0.1_3
57,4372,6,Male,clvr_cost_0_intro_0.1_3
58,4318,7,Male,clvr_cost_0_intro_0.1_3
59,4283,8,Male,clvr_cost_0_intro_0.1_3
60,4334,9,Male,clvr_cost_0_intro_0.1_3
61,4167,10,Male,clvr_cost_0_intro_0.1_3
62,3914,11,Male,clvr_cost_0_intro_0.1_3
63,3902,12,Male,clvr_cost_0_intro_0.1_3
64,3638,13,Male,clvr_cost_0_intro_0.1_3
65,3599,14,Male,clvr_cost_0_intro_0.1_3
66,3654,15,Male,clvr_cost_0_intro_0.1_3
67,4086,16,Male,clvr_cost_0_intro_0.1_3
